DOI	id	News Finding	Paper Finding	News Context	Paper Context	scores	field	split	final_score	source	News URL	text
10.1002/hec.3070	Medicine_215	"""In absolute terms, the difference in tax over a year can be considered negligible, but the weight change could be significant, making these changes very cost effective,"" Sharma says."	This means that despite the lower tax burden, the reduction in consumption and body weight is higher under a volumetric tax.	"Those who had been heavier consumers would lose more--between 1 and 2 kilos, or about 2 to 4.5 pounds. ""In absolute terms, the difference in tax over a year can be considered negligible, but the weight change could be significant, making these changes very cost effective,"" Sharma says. The effect would be even more striking if a 20 cents per liter volumetric tax were applied."	The tax burden under a 20% valoric tax and a 20 cents/litre volumetric tax is around $17 and $11 per capita per year, respectively. This means that despite the lower tax burden, the reduction in consumption and body weight is higher under a volumetric tax. This is an interesting result, even more interesting for high level consumers who lose even more weight for small marginal absolute dollar outlays, meaning interventions are very costeffective as we discuss in more detail in due course.	[4.0, 3.0, 4.0]	Medicine	train	3.6666666666666665	news	http://www.theepochtimes.com/n3/778129-higher-soda-tax-may-help-consumers-tighten-their-belt/	"REPORTED FINDING: ""In absolute terms, the difference in tax over a year can be considered negligible, but the weight change could be significant, making these changes very cost effective,"" Sharma says.<br>PAPER FINDING: This means that despite the lower tax burden, the reduction in consumption and body weight is higher under a volumetric tax."
10.1073/pnas.1613193114	Medicine_tweet_137	#climatechange expected to have negative impact on US electric grid  #climateandhealth #putkids1st #KidsEnvHealth	As such, even absent population and income changes, climate change will demand significant changes to the electric grid.	#climatechange expected to have negative impact on US electric grid  #climateandhealth #putkids1st #KidsEnvHealth	Overall, if the US had faced, over the past decade, the warmer climate that scientists predict for the future, our results show that much greater generation or storage capacity would have been needed. As such, even absent population and income changes, climate change will demand significant changes to the electric grid. ERCOT covers Texas only and can be thought of as more representative of warmer regions.	[2.0, 5.0, 2.0, 5.0]	Medicine	train	5.0	tweets	829353787303272448	REPORTED FINDING: #climatechange expected to have negative impact on US electric grid  #climateandhealth #putkids1st #KidsEnvHealth<br>PAPER FINDING: As such, even absent population and income changes, climate change will demand significant changes to the electric grid.
10.1016/j.ejca.2017.11.022	Medicine_tweet_61	Consumption of #processed #meat may increase risk of #breast #cancer 	Among participants who had the highest intake of processed meat, the incidence of breast cancer was 2.55 per 1,000 population per annum among those with low cooked vegetable intake and 2.35 per 1,000 per annum among those with high intake.	Consumption of #processed #meat may increase risk of #breast #cancer 	This was due to the absolute risk already being higher in this sub-group; among participants who ate no processed meat, the incidence of breast cancer was 2.46 per 1,000 population per annum among those with low intake of cooked vegetables compared with only 2.01 per 1,000 per annum among those with high vegetable intake. Among participants who had the highest intake of processed meat, the incidence of breast cancer was 2.55 per 1,000 population per annum among those with low cooked vegetable intake and 2.35 per 1,000 per annum among those with high intake. There was no significant interaction with menopausal status.	[4.0, 4.0, 3.0, 4.0]	Medicine	train	3.75	tweets	945569755339124737	REPORTED FINDING: Consumption of #processed #meat may increase risk of #breast #cancer <br>PAPER FINDING: Among participants who had the highest intake of processed meat, the incidence of breast cancer was 2.55 per 1,000 population per annum among those with low cooked vegetable intake and 2.35 per 1,000 per annum among those with high intake.
10.1186/s13059-018-1434-0	Medicine_tweet_143	Pretty convincing evidence of negative selection detectable in cancer exomes in contrast to Martincorena et al Cell 2017. Nice eg in TERT w +ve selection in promoter but -ve selection in exons. Makes good sense! 	In summary, the presented evidence supports a major role of negative selection in cancer evolution, which has been neglected in most studies, and ultimately challenges the current paradigm of an exclusive role of positive selection in cancer.	Pretty convincing evidence of negative selection detectable in cancer exomes in contrast to Martincorena et al Cell 2017. Nice eg in TERT w +ve selection in promoter but -ve selection in exons. Makes good sense! 	Interestingly, AP-1 is essential for MHC complex I downregulation and immune escape upon HIV infection . In summary, the presented evidence supports a major role of negative selection in cancer evolution, which has been neglected in most studies, and ultimately challenges the current paradigm of an exclusive role of positive selection in cancer. These studies help to shed light upon the mechanisms underlying immune evasion and provide insights for improving cancer immunotherapies in the future.	[4.0, 5.0, 3.0, 3.0]	Medicine	train	3.75	tweets	1003045321730076673	REPORTED FINDING: Pretty convincing evidence of negative selection detectable in cancer exomes in contrast to Martincorena et al Cell 2017. Nice eg in TERT w +ve selection in promoter but -ve selection in exons. Makes good sense! <br>PAPER FINDING: In summary, the presented evidence supports a major role of negative selection in cancer evolution, which has been neglected in most studies, and ultimately challenges the current paradigm of an exclusive role of positive selection in cancer.
10.1126/sciadv.aau2477	Medicine_538	Almost 26 cubic kilometers of floodwater was temporarily stored on land, evaporating (or transpiring through plant leaves) much more slowly at about one cubic kilometer per day.	Inversion of these data shows that a third of Harvey's total stormwater was captured on land (25.7 ± .0 km ), indicating that the rest drained rapidly into the ocean at a rate of 8.2 km	That's far more water than was captured by stations measuring river flow, showing that much of the water either did not drain through major channels or entered those channels downstream of the last measuring station. Almost 26 cubic kilometers of floodwater was temporarily stored on land, evaporating (or transpiring through plant leaves) much more slowly at about one cubic kilometer per day. It took five weeks for the GPS measurements to return to their pre-Harvey state, bouncing back as the land was relieved of the excess water's weight.	Water left in Harvey's wake should cause elastic loading and subsidence of Earth's crust, and uplift as it drains into the ocean and evaporates. Inversion of these data shows that a third of Harvey's total stormwater was captured on land (25.7 ± .0 km ), indicating that the rest drained rapidly into the ocean at a rate of 8.2 km Over a period of 7 days, Harvey produced record-breaking rainfall, with 1.54 m of precipitation measured southeast of Houston, causing extensive flooding and $125 billion in damage, an amount second only to Hurricane Katrina .	[4.0, 4.0, 2.0, 4.0]	Medicine	train	3.5	news	http://ct.moreover.com/?a=37162222017&p=1pl&v=1&x=z5_0Kp-tV0-CvrEXDLiG_A	REPORTED FINDING: Almost 26 cubic kilometers of floodwater was temporarily stored on land, evaporating (or transpiring through plant leaves) much more slowly at about one cubic kilometer per day.<br>PAPER FINDING: Inversion of these data shows that a third of Harvey's total stormwater was captured on land (25.7 ± .0 km ), indicating that the rest drained rapidly into the ocean at a rate of 8.2 km
10.1038/srep01456	Medicine_tweet_47	Bed bugs evolved unique adaptive strategy to resist pyrethroid ...: Recent advances in genomic and post-genomi... 	Our data showed that multiple mechanisms involved in pyrethroid resistance is not only a phenomenon occurring in laboratory bed bug strains but also is widespread in naturally occurring bed bug populations (Figs.	Bed bugs evolved unique adaptive strategy to resist pyrethroid ...: Recent advances in genomic and post-genomi... 	3D) is also interesting and further research is required to understand functional significance of this observation. Our data showed that multiple mechanisms involved in pyrethroid resistance is not only a phenomenon occurring in laboratory bed bug strains but also is widespread in naturally occurring bed bug populations (Figs. Inactivation of four P450 target genes significantly enhanced the susceptibility of resistant bed bugs to pyrethroid insecticide, which further confirmed the involvement of P450-mediated metabolic detoxification in pyrethroid resistance of bed bugs.	[3.0, 5.0, 3.0, 5.0]	Medicine	train	4.0	tweets	312697337266991106	REPORTED FINDING: Bed bugs evolved unique adaptive strategy to resist pyrethroid ...: Recent advances in genomic and post-genomi... <br>PAPER FINDING: Our data showed that multiple mechanisms involved in pyrethroid resistance is not only a phenomenon occurring in laboratory bed bug strains but also is widespread in naturally occurring bed bug populations (Figs.
10.1001/jamapediatrics.2013.78	Medicine_tweet_74	Parent conversations with children about their weight associated with disordered eating behaviours 	This study builds on recent research focusing on fathers and their role in adolescent eating disorders treatment 32, [41] [42] [43] and finds that adolescents whose fathers engaged in weight conversations were significantly more likely to engage in dieting and UWCBs than adolescents whose fathers did not.	Parent conversations with children about their weight associated with disordered eating behaviours 	This approach may be particularly important for parents of overweight or obese adolescents. This study builds on recent research focusing on fathers and their role in adolescent eating disorders treatment 32, [41] [42] [43] and finds that adolescents whose fathers engaged in weight conversations were significantly more likely to engage in dieting and UWCBs than adolescents whose fathers did not. Thus, it may be important to educate fathers to avoid any form of weight-related conversations with their adolescents.	[3.0, 4.0, 4.0, 4.0, 4.0]	Medicine	train	3.8	tweets	349679298631835648	REPORTED FINDING: Parent conversations with children about their weight associated with disordered eating behaviours <br>PAPER FINDING: This study builds on recent research focusing on fathers and their role in adolescent eating disorders treatment 32, [41] [42] [43] and finds that adolescents whose fathers engaged in weight conversations were significantly more likely to engage in dieting and UWCBs than adolescents whose fathers did not.
10.1038/s41467-018-08278-4	Medicine_tweet_6	"Ken Muneoka and colleagues @username find that BMP9 treatment promotes joint regeneration from digit amputation wounds.

"	We show here that Bmp9 is transiently expressed during digit joint cavitation and that BMP9 treatment stimulates joint regeneration.	"Ken Muneoka and colleagues @username find that BMP9 treatment promotes joint regeneration from digit amputation wounds.

"	Unlike other BMP family members, BMP9 is not effected by BMP antagonists such as Noggin 12 which suppresses BMP signaling and is necessary for joint morphogenesis . We show here that Bmp9 is transiently expressed during digit joint cavitation and that BMP9 treatment stimulates joint regeneration. During angiogenesis, BMP9 acts in a contextdependent manner, inhibiting neovascularization in a model of age-related macular degeneration , while stimulating angiogenesis associated with induced osteogenesis .	[4.0, 5.0, 1.0, 4.0, 5.0]	Medicine	train	5.0	tweets	1095638718826926080	"REPORTED FINDING: Ken Muneoka and colleagues @username find that BMP9 treatment promotes joint regeneration from digit amputation wounds.

<br>PAPER FINDING: We show here that Bmp9 is transiently expressed during digit joint cavitation and that BMP9 treatment stimulates joint regeneration."
10.1073/pnas.1504869112	Medicine_38	Extrapolating their results to tropical forests as a whole, the team calculated that lianas could potentially reduce long-term storage of carbon in tropical forests by one-third or more.	This study is the first direct demonstration of liana effects at the ecosystem scale and illustrates the important role of lianas in tropical forests, particularly with respect to carbon budgets.	The researchers found that study plots with lianas accumulated 76 percent less biomass over the experimental period due to reduced tree growth and increased tree death. Extrapolating their results to tropical forests as a whole, the team calculated that lianas could potentially reduce long-term storage of carbon in tropical forests by one-third or more. The study will be useful in guiding scientists working to predict the trajectory of carbon storage as atmospheric concentrations rise, and it may help explain recent observations that the carbon storage capacity of tropical forests is declining.	By impacting on tree growth and survival, lianas impact the carbon balance of these forests. This study is the first direct demonstration of liana effects at the ecosystem scale and illustrates the important role of lianas in tropical forests, particularly with respect to carbon budgets. Lianas are increasing in biomass and productivity throughout the tropics, and thus our findings have even greater relevance in terms of the fate of the tropical carbon balance, as well as for global atmospheric CO 2 levels, in a changing climate.	[3.0, 5.0, 5.0, 4.0]	Medicine	train	4.25	news	http://feedproxy.google.com/~r/TechnologyOrg/~3/PUyOGba13Ho/	REPORTED FINDING: Extrapolating their results to tropical forests as a whole, the team calculated that lianas could potentially reduce long-term storage of carbon in tropical forests by one-third or more.<br>PAPER FINDING: This study is the first direct demonstration of liana effects at the ecosystem scale and illustrates the important role of lianas in tropical forests, particularly with respect to carbon budgets.
10.1007/s10803-017-3154-9	Medicine_346	"""Our results underscore the importance of a multidisciplinary approach to the assessment and treatment of children and adolescents with ASD that addresses behavioral, psychological and psychiatric, adaptive, sleep, and medical functioning in order to decrease behavioral crises and the utilization of inpatient psychiatric services,"" Righi and coauthors write in the study published in the Journal of Autism and Developmental Disorders."	Overall, our findings emphasize the utility of thorough assessment and treatment of mood and sleep conditions, to decrease the likelihood of requiring psychiatric hospitalization.	"The strongest risk factors--disrupted sleep, having a mood disorder, and living in a home with a single caregiver--are not necessarily associated with ASD. ""Our results underscore the importance of a multidisciplinary approach to the assessment and treatment of children and adolescents with ASD that addresses behavioral, psychological and psychiatric, adaptive, sleep, and medical functioning in order to decrease behavioral crises and the utilization of inpatient psychiatric services,"" Righi and coauthors write in the study published in the Journal of Autism and Developmental Disorders. By employing statistical analysis techniques, the researchers were able to isolate risk factors that were independently and significantly associated with the risk of hospitalization."	The results of the present study are in agreement with the literature linking sleep problems with an overall more severe psychiatric presentation, but also suggest that active sleep problems can be an indicator of significant behavioral crisis. Overall, our findings emphasize the utility of thorough assessment and treatment of mood and sleep conditions, to decrease the likelihood of requiring psychiatric hospitalization. There are aspects of the study design that should be considered when interpreting the findings.	[5.0, 4.0, 5.0]	Medicine	train	4.666666666666667	news	http://www.futurity.org/autism-asd-hospital-1448782/	"REPORTED FINDING: ""Our results underscore the importance of a multidisciplinary approach to the assessment and treatment of children and adolescents with ASD that addresses behavioral, psychological and psychiatric, adaptive, sleep, and medical functioning in order to decrease behavioral crises and the utilization of inpatient psychiatric services,"" Righi and coauthors write in the study published in the Journal of Autism and Developmental Disorders.<br>PAPER FINDING: Overall, our findings emphasize the utility of thorough assessment and treatment of mood and sleep conditions, to decrease the likelihood of requiring psychiatric hospitalization."
