id	text
Medicine_53_p$Medicine_tweet_136_r$Medicine_29_r$Medicine_tweet_213_r	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Furthermore, we observed excellent tumor accumulation of the nanoparticles. Lastly, a tumor could be established in the egg using tumor samples from ovarian cancer patients and that our nanoparticles were effective in eliminating the tumor. These results point to the remarkable efficacy of our nanoparticle based drug delivery system and suggests the value of the chicken egg tumor model for testing novel therapies for ovarian cancer.""><b>Finding A:</b></span> Lastly, a tumor could be established in the egg using tumor samples from ovarian cancer patients and that our nanoparticles were effective in eliminating the tumor.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Association of Prenatal Exposure to Air Pollution With Autism  and some media:  It\'s complicated: ""><b>Finding B:</b></span> Association of Prenatal Exposure to Air Pollution With Autism  and some media:  It\'s complicated: <br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The strongest risk factors--disrupted sleep, having a mood disorder and living in a home with a single caregiver--are not necessarily associated with ASD. ""Our results underscore the importance of a multidisciplinary approach to the assessment and treatment of children and adolescents with ASD that addresses behavioral, psychological and psychiatric, adaptive, sleep and medical functioning in order to decrease behavioral crises and the utilization of inpatient psychiatric services,"" Righi and co-authors wrote in the study published in Journal of Autism and Developmental Disorders. By employing statistical analysis techniques, the researchers were able to isolate risk factors that were independently and significantly associated with the risk of hospitalization.""><b>Finding C:</b></span> ""Our results underscore the importance of a multidisciplinary approach to the assessment and treatment of children and adolescents with ASD that addresses behavioral, psychological and psychiatric, adaptive, sleep and medical functioning in order to decrease behavioral crises and the utilization of inpatient psychiatric services,"" Righi and co-authors wrote in the study published in Journal of Autism and Developmental Disorders.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Yes. Food ads do make you fatter.  #diet #nutrition #food""><b>Finding D:</b></span> Yes. Food ads do make you fatter.  #diet #nutrition #food"
Medicine_240_r$Medicine_tweet_244_r$Medicine_tweet_137_p$Medicine_tweet_163_p	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""The Society\'s recommendations allow physicians to make the diagnosis if clear symptoms are present without resorting to universal hormone tests or ultrasound screening."" In the CPG, The Endocrine Society recommends that a diagnosis be made if adult women have two of the three cardinal features of PCOS (diagnostic criteria supported by the NIH panel): * Excess production of male hormones called androgens. Other recommendations from the CPG include:\n\n* Because women with PCOS face an increased risk of pregnancy complications such as gestational diabetes, preterm delivery and preeclampsia that can be exacerbated by obesity, women should have their body mass index, blood pressure and oral glucose tolerance assessed prior to conceiving;\n\n* Following diagnosis, women with PCOS should be examined for skin and hair complications including excess hair growth and acne;\n\n* Although women with PCOS have some of the same risk factors associated with the development of endometrial cancer, they should not routinely undergo ultrasound screening for endometrial thickness;\n\n* To gauge metabolic risk, adolescents and adult women with PCOS should be screened for increased obesity using body mass index and waist circumference measurements;\n\n* Clinicians should give adolescents and adult women with PCOS an oral glucose tolerance test to check for type 2 diabetes or impaired glucose tolerance because they are at increased risk of these conditions; and\n\n* Initial treatment of type 2 diabetes or impaired glucose tolerance in women with PCOS should be diet and exercise, with metformin as a second-line therapy.""><b>Finding A:</b></span> Other recommendations from the CPG include:\n\n* Because women with PCOS face an increased risk of pregnancy complications such as gestational diabetes, preterm delivery and preeclampsia that can be exacerbated by obesity, women should have their body mass index, blood pressure and oral glucose tolerance assessed prior to conceiving;\n\n* Following diagnosis, women with PCOS should be examined for skin and hair complications including excess hair growth and acne;\n\n* Although women with PCOS have some of the same risk factors associated with the development of endometrial cancer, they should not routinely undergo ultrasound screening for endometrial thickness;\n\n* To gauge metabolic risk, adolescents and adult women with PCOS should be screened for increased obesity using body mass index and waist circumference measurements;\n\n* Clinicians should give adolescents and adult women with PCOS an oral glucose tolerance test to check for type 2 diabetes or impaired glucose tolerance because they are at increased risk of these conditions; and\n\n* Initial treatment of type 2 diabetes or impaired glucose tolerance in women with PCOS should be diet and exercise, with metformin as a second-line therapy.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Our new paper shows link between cuts to public health budgets and falling vaccination rates in Italy \n ""><b>Finding B:</b></span> Our new paper shows link between cuts to public health budgets and falling vaccination rates in Italy \n <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Overall, if the US had faced, over the past decade, the warmer climate that scientists predict for the future, our results show that much greater generation or storage capacity would have been needed. As such, even absent population and income changes, climate change will demand significant changes to the electric grid. ERCOT covers Texas only and can be thought of as more representative of warmer regions.""><b>Finding C:</b></span> As such, even absent population and income changes, climate change will demand significant changes to the electric grid.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Women with below average HRV were significantly more likely to report sexual arousal dysfunction (p \\ .001) and overall sexual dysfunction (p \\ .001) than both women with average HRV and women with above average HRV. In conclusion, low HRV may be a risk factor for female sexual arousal dysfunction and overall sexual dysfunction. Given these findings, it is reasonable to expect ANS activity (indexed by HRV) may be related to women\'s self-reported, real-life sexual arousal function outside of the laboratory.""><b>Finding D:</b></span> In conclusion, low HRV may be a risk factor for female sexual arousal dysfunction and overall sexual dysfunction."
Medicine_43_p$Medicine_tweet_0_r$Medicine_283_p$Medicine_50_r	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Notably, hepatic Ago2-deficiency improves glucose metabolism in conditions of insulin receptor antagonist treatment, high-fat diet challenge, and hepatic AMPKα1-deletion. The regulation of energy metabolism by Ago2 provides a novel paradigm in which RNA silencing plays an integral role in determining basal metabolic activity in obesity-associated sequelae. Upon loading of Ago proteins with mature miRNAs produced by the endoribonuclease Dicer 18 , RISC represses the expression of targeted mRNA through RNA silencing .""><b>Finding A:</b></span> The regulation of energy metabolism by Ago2 provides a novel paradigm in which RNA silencing plays an integral role in determining basal metabolic activity in obesity-associated sequelae.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This meta-analysis confirms that use of #aspirin for primary prevention of #cardiovasculardisease is associated with a lower risk of CV events including CV mortality and nonfatal AMI and #stroke, and an increased risk of major bleeding.  ""><b>Finding B:</b></span> This meta-analysis confirms that use of #aspirin for primary prevention of #cardiovasculardisease is associated with a lower risk of CV events including CV mortality and nonfatal AMI and #stroke, and an increased risk of major bleeding.  <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Third, studies involving both sexes may be needed to clarify the sex-based differences in the effect of such exercise on the calcaneus QUS status. In conclusion, I observed how circuit training at home can improve the calcaneus QUS status, such as QUS-SI, QUS-SOS, and QUS-BUA, as well as build muscle while losing fat mass through easy sports activities among young females. These findings suggest that circuit training can help females attain significantly greater bone mass and muscle mass and may reduce their risk of osteoporosis or cardiovascular disease in later life.""><b>Finding C:</b></span> In conclusion, I observed how circuit training at home can improve the calcaneus QUS status, such as QUS-SI, QUS-SOS, and QUS-BUA, as well as build muscle while losing fat mass through easy sports activities among young females.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: About 19 percent said they had committed some form of dating violence and 69 percent said they were physically punished during childhood. The study identified a significant association between corporal punishment during childhood and violence toward dating partners in adulthood. Specifically, people who got spanked as kids had a 29 percent higher risk for perpetrating dating violence, the findings showed.""><b>Finding D:</b></span> The study identified a significant association between corporal punishment during childhood and violence toward dating partners in adulthood."
Medicine_94_r$Medicine_41_r$Medicine_tweet_29_r$Medicine_240_p	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: They found that while it was associated with a lower risk of heart attacks and other cardiovascular events, it did lead to an increased risk of major bleeding. The results showed that:\n\nAspirin use was associated with an 11% lower risk of cardiovascular events. Approximately 250 patients needed to be treated with aspirin for 5 years to prevent a single heart attack, stroke or cardiovascular death.""><b>Finding A:</b></span> They found that while it was associated with a lower risk of heart attacks and other cardiovascular events, it did lead to an increased risk of major bleeding.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: They found that while it was associated with a lower risk of heart attacks and other cardiovascular events, it did lead to an increased risk of major bleeding. The results showed that:\n\nAspirin use was associated with an 11% lower risk of cardiovascular events. Approximately 250 patients needed to be treated with aspirin for 5 years to prevent a single heart attack, stroke or cardiovascular death.""><b>Finding B:</b></span> They found that while it was associated with a lower risk of heart attacks and other cardiovascular events, it did lead to an increased risk of major bleeding.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Metabolic phenotyping of plasma could be used to detect lung cancer in Belgian cohort. ""><b>Finding C:</b></span> Metabolic phenotyping of plasma could be used to detect lung cancer in Belgian cohort. <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Women with PCOS should have BMI and blood pressure measured at each clinic visit (and consider waist circumference if nonobese; Ն 36 inches is abnormal), and upon diagnosis of PCOS, additional testing should include a complete fasting lipid profile (total cholesterol, LDL-cholesterol, non-HDL-cholesterol, HDL-cholesterol, and triglycerides). In addition, the nocturnal drop in mean arterial blood pressure is lower, a finding that has also been demonstrated in obese adolescents with PCOS . Another marker of atherosclerosis, coronary artery calcification, is more common in women with PCOS than in controls, even after adjusting for the effects of age and BMI .""><b>Finding D:</b></span> In addition, the nocturnal drop in mean arterial blood pressure is lower, a finding that has also been demonstrated in obese adolescents with PCOS ."
Medicine_42_p$Medicine_82_r$Medicine_16_r$Medicine_430_r	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This study demonstrates that dimethyl sulfide, a chemical cue involved in global climate regulation, mediates a tritrophic mutualistic interaction between marine apex predators and primary producers. Our results imply that marine top predators play a critical role in maintaining both ocean health and global climate. Our results highlight the need for more collaboration and discussion between micro-and macroscale biologists working on global issues in the Southern Ocean.""><b>Finding A:</b></span> Our results imply that marine top predators play a critical role in maintaining both ocean health and global climate.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Well, as a turns out, your nose has a microbiome, too a and it might play a key role in how well you fight off colds. As if that werenat weird enough, researchers further found that study participantsa noses fell into six different nasal microbiome subtypes. These nasal microbiome types are linked to how bad your cold symptoms get, and how well you fight the virus off in the first place.""><b>Finding B:</b></span> Well, as a turns out, your nose has a microbiome, too a and it might play a key role in how well you fight off colds.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Fortunately, its damage has been limited to ash trees -- or so we thought. After removing the bark from one of the trees, he found evidence that at least three generations of emerald ash borer larvae had used the tree, and he saw several live larvae that were actively feeding. In addition, he found a dead adult that has been confirmed as emerald ash borer.""><b>Finding C:</b></span> After removing the bark from one of the trees, he found evidence that at least three generations of emerald ash borer larvae had used the tree, and he saw several live larvae that were actively feeding.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Despite the fact that the recommended amount of sleep for adolescents is nine hours, students from lower-income families and ethnic minorities did not report having more than seven hours of sleep a night. While the reasons for the difference in sleep times is unclear, it could be due to housing quality, obesity, and conditions that disrupt sleep, as well as worrying about money, of course. Interestingly, the study also found that students from middle and higher-income families who had parents that received a high school education regularly had more than seven hours of sleep per night.""><b>Finding D:</b></span> While the reasons for the difference in sleep times is unclear, it could be due to housing quality, obesity, and conditions that disrupt sleep, as well as worrying about money, of course."
Medicine_34_r$Medicine_tweet_35_p$Medicine_190_p$Medicine_12_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Of the 704 patients, 60.7, 31.7, and 7.7 percent reported sufficient, problematic, and inadequate FHL, respectively. The researchers found that the inadequate and problematic FHL groups had a global score of SwQoR that indicated poor recovery (37.4 and 22.9, respectively). The difference in the global score of SwQoR between inadequate and sufficient FHL (37.4 and 17.7) was statistically significant.""><b>Finding A:</b></span> The researchers found that the inadequate and problematic FHL groups had a global score of SwQoR that indicated poor recovery (37.4 and 22.9, respectively).<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Groups of adolescents who were moderately of highly active were found to have significantly higher levels of vitamin E, TAC activity, LTPA, and academic performance compared with mildly active participants. The academic performance and executive function scores were found to be positively correlated with age, gender, α-and γ-tocopherol, TAC activity, and PA score; and negatively correlated with BMI. Vitamin E levels and TAC activity could be used as indicators for improving executive function, PA and academic performance among students.""><b>Finding B:</b></span> The academic performance and executive function scores were found to be positively correlated with age, gender, α-and γ-tocopherol, TAC activity, and PA score; and negatively correlated with BMI.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Because these cells are always in direct contact with seawater, they do not rely on the diffusion of oxygen from the external environment into the interior of the animal, nor do they require oxygen delivery via a true circulatory system. Therefore, the oxygen requirements of sponges might be relatively low . Sponges were also observed on the Volcano 7 seamount in the eastern tropical Pacific, where oxygen concentrations ranged from 4.5 to 7.2 μM O 2 .""><b>Finding C:</b></span> Therefore, the oxygen requirements of sponges might be relatively low .<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""Adopting the new vaccine is always cost-effective relative to the old vaccines."" More bang for the buck\n\nIn addition, efforts to expand HPV vaccination, particularly in states with low coverage, could prevent even more cancers and deaths, researchers say, adding that due to interstate migration, all states would benefit if they aligned vaccination policy. ""The greatest benefits of HPV vaccination both in terms of cancer reduction and health care costs are realized when policy promoting vaccination is coordinated across states,"" says Alison Galvani, professor of epidemiology and director of CIDMA.""><b>Finding D:</b></span> More bang for the buck\n\nIn addition, efforts to expand HPV vaccination, particularly in states with low coverage, could prevent even more cancers and deaths, researchers say, adding that due to interstate migration, all states would benefit if they aligned vaccination policy."
Medicine_11_p$Medicine_100_p$Medicine_7_r$Medicine_444_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Therefore, it appears that aspirin is unlikely to show a clinically important benefit in the overall population included in this study. We plan to conduct further analyses to establish whether aspirin had beneficial effects in particular subgroups of patients or if there were beneficial effects with respect to cancer prevention. Study limitations need to be considered.""><b>Finding A:</b></span> We plan to conduct further analyses to establish whether aspirin had beneficial effects in particular subgroups of patients or if there were beneficial effects with respect to cancer prevention.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Taking these observations into account, fundamental and clinical research studies are now required to investigate whether MSCs isolated from equine cadavers are suitable, abundant, and readily available to be used in future clinical applications. The present work is the first, in both animal and human, to show that tissues harvested from cadaveric ligaments up to 72 hours postmortem represent an available reservoir of specific stem cell populations. SLs were confirmed free of any damage following examination of the tissues both macroscopically and microscopically.""><b>Finding B:</b></span> The present work is the first, in both animal and human, to show that tissues harvested from cadaveric ligaments up to 72 hours postmortem represent an available reservoir of specific stem cell populations.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: And a probiotic-rich diet supports diverse gut microbiome, which can potentially protect you from cardiac conditions and autoimmune diseases, among other benefits that scientists are still uncovering. However, the study found that you can significantly lower your risk for cardiovascular disease by eating fresh fruit, including apples. Apples Lower Cholesterol Shutterstock You probably don\'t spending much time thinking about cholesterol because it\'s something only older folks need to worry about, right?""><b>Finding C:</b></span> However, the study found that you can significantly lower your risk for cardiovascular disease by eating fresh fruit, including apples.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Consequently this does not account for the difference between simulated dichromat and trichromat reaction times. The result, that trichromatic vision is more effective at breaking camouflage, seems to run counter to oft-quoted temperate forest trichromat temperate forest dichromat semi-arid desert trichromat semi-arid desert dichromat historical accounts of the military value of dichromatic observers and contemporary theories for the maintenance of visual pigment polymorphisms in many New World monkey species . This view seems to be confirmed by a brief survey of the literature.""><b>Finding D:</b></span> The result, that trichromatic vision is more effective at breaking camouflage, seems to run counter to oft-quoted temperate forest trichromat temperate forest dichromat semi-arid desert trichromat semi-arid desert dichromat historical accounts of the military value of dichromatic observers and contemporary theories for the maintenance of visual pigment polymorphisms in many New World monkey species ."
Medicine_403_r$Medicine_tweet_157_p$Medicine_27_p$Medicine_179_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Only two -- 7 percent -- had SCQ scores above the cut off. No child had both SCQ and ADOS scores in the relevant ranges that would lead to an ASD diagnosis. It\'s quite clear that children with the disorder do have social impairments,"" Simon said.""><b>Finding A:</b></span> No child had both SCQ and ADOS scores in the relevant ranges that would lead to an ASD diagnosis.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Reduction in pathological consequences following this immunotherapy translated into improved cognitive function using well-established measurements of delay-dependent and spatial learning and memory tests. Therefore, we believe that this report provides compelling evidence that a VLP-based immunotherapy approach can be beneficial in preventing tau pathology and could be applicable to diverse human tauopathies, such as Alzheimer\'s disease (AD), frontotemporal dementia (FTD), traumatic brain injury (TBI), and chronic traumatic encephalopathy (CTE). In one example, pTau peptide (MAPT 9-8 , pS6/ 4) formulated with an adjuvant (Adju-Phos), induced taureactive antibodies, reduced MC1 and PHF1 positive neurons in the brains of TgP301L mice and rescued cognitive function.""><b>Finding B:</b></span> Therefore, we believe that this report provides compelling evidence that a VLP-based immunotherapy approach can be beneficial in preventing tau pathology and could be applicable to diverse human tauopathies, such as Alzheimer\'s disease (AD), frontotemporal dementia (FTD), traumatic brain injury (TBI), and chronic traumatic encephalopathy (CTE).<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This ultimately leads to a lower prey diversity compared to only prey evolution. Interestingly, the predator diversity does not monotonically increase with prey diversity due to the dynamical trade-off. Together, our experimental and theoretical results show that dynamical trade-offs arise and significantly affect the evolution and maintenance of intraspecific diversity.""><b>Finding C:</b></span> Interestingly, the predator diversity does not monotonically increase with prey diversity due to the dynamical trade-off.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Gut worms may hinder the spread of prions to the brain\n\nA study of an infectious brain condition that destroys nerve cells helps to explain why some individuals may be at more risk than others. The study shows how the progression of prion diseases to the brain is slowed if animals have previously been infected with a gut worm. The study showed that in animals that had previously been infected with a gut worm, the spread of the prions to the brain was reduced, delaying the onset of disease.""><b>Finding D:</b></span> The study shows how the progression of prion diseases to the brain is slowed if animals have previously been infected with a gut worm."
Medicine_161_p$Medicine_tweet_92_p$Medicine_tweet_42_p$Medicine_tweet_9_r	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: A graph theoretical analysis of whole-brain functional connectivity revealed a pattern of connections spanning 49 regions, including the IPL and medial frontal cortex, that are associated with peripheral inflammation. These regions may play a critical role in transducing peripheral inflammatory signals to the central changes seen in rheumatoid arthritis. These changes tend to be conserved across mammalian species and include increased sensitivity to pain, fatigue and cognitive dysfunction.""><b>Finding A:</b></span> These regions may play a critical role in transducing peripheral inflammatory signals to the central changes seen in rheumatoid arthritis.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The potential harm to industrial facilities could be larger than estimated (pipelines: estimate = 32%, range = 24-70%; industrial areas: estimate = 25%, range = 20-64%) ( Fig. Detrimental effects on engineered structures, socio-economic activities, and natural systems can, therefore, all be expected throughout the permafrost domain under climate warming 1 , particularly in high-risk areas with substantial urban and industrial centres such as Vorkuta and Novyi Urengoy in hot spots of infrastructure hazard in the Russian Arctic ( Fig. adaptation strategies and structures such as insulation and thermosyphons that were not considered in this pan-Arctic study) can to some extent address both human-induced and naturally caused problems, their economic cost may be prohibitive at regional scales 32 .""><b>Finding B:</b></span> Detrimental effects on engineered structures, socio-economic activities, and natural systems can, therefore, all be expected throughout the permafrost domain under climate warming 1 , particularly in high-risk areas with substantial urban and industrial centres such as Vorkuta and Novyi Urengoy in hot spots of infrastructure hazard in the Russian Arctic ( Fig.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: It is also not clear how generalizable our results are to women trying to conceive naturally; also our findings extend only to clinical pregnancy. Despite these potential limitations, the present study extends the available evidence for the role of cortisol on clinical pregnancy in IVF patients and provides the first evidence that elevated chronic cortisol levels are associated with a reduced likelihood of pregnancy. Thus, further research is needed to not only corroborate these findings but also identify the pathways.""><b>Finding C:</b></span> Despite these potential limitations, the present study extends the available evidence for the role of cortisol on clinical pregnancy in IVF patients and provides the first evidence that elevated chronic cortisol levels are associated with a reduced likelihood of pregnancy.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Longer breastfeeding is associated with improved cognition at age 3 and 7.  Again, data are observational. #needrcts ""><b>Finding D:</b></span> Longer breastfeeding is associated with improved cognition at age 3 and 7.  Again, data are observational. #needrcts "
Medicine_tweet_110_p$Medicine_147_r$Medicine_tweet_87_r$Medicine_tweet_145_r	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Our results reveal interactions of hydrated Ca 21 with two high-affinity Ca 21 -binding sites followed by a third lower-affinity site that would coordinate Ca 21 as it moves inward. This pore architecture suggests a conduction pathway involving transitions between two main states with one or two hydrated Ca 21 ions bound in the selectivity filter and supports a \'knock-off\' mechanism of ion permeation through a stepwisebinding process. The multi-ion selectivity filter of our Ca V Ab model establishes a structural framework for understanding the mechanisms of ion selectivity and conductance by vertebrate Ca V channels.""><b>Finding A:</b></span> This pore architecture suggests a conduction pathway involving transitions between two main states with one or two hydrated Ca 21 ions bound in the selectivity filter and supports a \'knock-off\' mechanism of ion permeation through a stepwisebinding process.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In their experiments, the pharmacologists were able to show that it not only suppresses acute itch, but is also effective against chronic itch. Mice that were administered with the drug scratched themselves less often, and their skin changes healed significantly quicker than in animals that were given a placebo. The same itch-suppressant effect was also observed in tests with dogs carried out by the researchers in cooperation with the University of Zurich\'s Veterinary Department.""><b>Finding B:</b></span> In their experiments, the pharmacologists were able to show that it not only suppresses acute itch, but is also effective against chronic itch.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Do UK TV Alcohol Advertisements Abide by the Code of Broadcast Advertising? Probably not.  This is brilliant.""><b>Finding C:</b></span> Do UK TV Alcohol Advertisements Abide by the Code of Broadcast Advertising? Probably not.  This is brilliant.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Aspirin - another drug that doesn\'t seem to make much difference in heart disease prevention in persons at risk ""><b>Finding D:</b></span> Aspirin - another drug that doesn\'t seem to make much difference in heart disease prevention in persons at risk "
Medicine_tweet_206_r$Medicine_267_p$Medicine_12_p$Medicine_444_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Increased risk for type 1 #diabetes following common entero-#virus infection in #children. #autoimmunity... ""><b>Finding A:</b></span> Increased risk for type 1 #diabetes following common entero-#virus infection in #children. #autoimmunity... <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Jordan cannot afford to be overly sanguine about the devastating consequences of droughts given preexisting regional vulnerabilities due to conflicts, immigration, dependence on transboundary river flow, and limited mitigation options . The latter two drought types indicate the potential additional manifestations of precipitation deficit, rising temperature, and land-use change. In both cases, Jordan receives a small fraction (about one-third) of transboundary flow than it relied upon in the prewar period 1980-2010.""><b>Finding B:</b></span> The latter two drought types indicate the potential additional manifestations of precipitation deficit, rising temperature, and land-use change.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Because of the impact of herd immunity, any expansion in coverage will be much more effective in reducing cancer incidence and healthcare costs if targeted in those states with the lowest coverage. Because of interstate migration and the long duration between HPV infection and resultant cervical cancer, much of the benefit of vaccination will be realized beyond a state\'s borders. Therefore, both cervical cancer incidence and expenditure can be substantially reduced if the states coordinate policies to promote expansion of coverage, particularly for the new nonavalent vaccine.""><b>Finding C:</b></span> Because of interstate migration and the long duration between HPV infection and resultant cervical cancer, much of the benefit of vaccination will be realized beyond a state\'s borders.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Also, during testing with humans, they found that observers with dichromatic vision (color blindness) took longer to spot strongly colored animals. Those with trichromatic (normal) vision, on the other hand, were very good at breaking camouflage. They suggest their network could be a useful tool for better understanding the role color plays with animals living in the natural world.""><b>Finding D:</b></span> Those with trichromatic (normal) vision, on the other hand, were very good at breaking camouflage."
Medicine_44_r$Medicine_tweet_150_p$Medicine_195_p$Medicine_92_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: DNA analysis showed that salamanders that breed in the fall move to new ponds less often than salamanders that breed in the spring. Distance between ponds and various landscape features could not fully explain the observed genetic differences. ""Even though some habitat features seemed to affect dispersal, we found that, for all four species, breeding season was a better predictor than habitat of the observed genetic differences,"" Burkhart says.""><b>Finding A:</b></span> Distance between ponds and various landscape features could not fully explain the observed genetic differences.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: However, significantly reduced risk of development of islet autoimmunity was associated with increased intake of omega-3 fatty acids among youth genetically susceptible to development of type 1 diabetes (36), although continued follow-up did not reveal subsequent protection against incident type 1 diabetes (37). Our study suggests that long-chain omega-3 fatty acids may provide protection to the b-cell after clinical diagnosis of type 1 diabetes. Our results support further study of the potential role of branched-chain amino acids to enhance sustained insulin production in type 1 diabetes.""><b>Finding B:</b></span> Our study suggests that long-chain omega-3 fatty acids may provide protection to the b-cell after clinical diagnosis of type 1 diabetes.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Ingestion of the LD25 diet caused a statistically significant decrease in serum 25(OH)D levels compared with control mice (Supplemental Figure 1) . We found that vitamin D-deficient mice developed mammary tumors that were palpable an average of 7 days earlier than control mice. Importantly, vitamin D deficiency also accelerated tumor growth, resulting in a significant increase in the mean tumor volume after 6 weeks compared with tumors grown in mice fed the control diet ( Figure 1A ).""><b>Finding C:</b></span> We found that vitamin D-deficient mice developed mammary tumors that were palpable an average of 7 days earlier than control mice.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Investigators also found that abstinence from vaginal sex significantly increased from 10% at baseline to 34% at 6 months (P <.01) and abstinence from oral sex increased from 25% to 80% (P <.01). Declines in the frequency of vaginal and oral sexual behaviors occurred irrespective of tumor HPV status. The findings ultimately suggest that a diagnosis of oropharyngeal cancer can have significant negative effects on sexual behavior.""><b>Finding D:</b></span> Declines in the frequency of vaginal and oral sexual behaviors occurred irrespective of tumor HPV status."
