DOI	id	News Finding	Paper Finding	News Context	Paper Context	scores	field	split	final_score	source	News URL	text
10.1542/peds.2015-1727	Medicine_tweet_7	"High School Students’ Use of Electronic Cigarettes to Vaporize Cannabis
Morean PhD, Kong PhD et alPediatrics Oct 2015 "	The current study is the first to demonstrate that HS students are using e-cigarettes to vaporize cannabis.	"High School Students’ Use of Electronic Cigarettes to Vaporize Cannabis
Morean PhD, Kong PhD et alPediatrics Oct 2015 "	Using e-cigarettes to vaporize cannabis did not differ significantly by students' SES (P = .23). The current study is the first to demonstrate that HS students are using e-cigarettes to vaporize cannabis. Of central importance, rates of using e-cigarettes to vaporize cannabis were high among all students who had ever tried an e-cigarette, among all students who had tried any form of cannabis, and among the subsample of students who had experimented with the combination of e-cigarettes and cannabis (.4% of the total sample, 18.0% of lifetime e-cigarette users, 18.4% of lifetime cannabis users, and 26.% of lifetime dual users).	[3.0, 4.0, 4.0, 5.0, 5.0]	Medicine	val	4.2	tweets	641309327089868800	"<b>Reported finding:</b> High School Students’ Use of Electronic Cigarettes to Vaporize Cannabis
Morean PhD, Kong PhD et alPediatrics Oct 2015 <br><b>Paper finding:</b> The current study is the first to demonstrate that HS students are using e-cigarettes to vaporize cannabis."
10.1098/rsos.150710	Medicine_tweet_14	Our new paper using MTurk finds no evidence that artificial monitoring cues influence online donations to charity 	This work supports the importance of cultural differences and enduring individual differences in prosocial behaviour and shows that a range of artificial monitoring cues do not reliably boost online charity donation on MTurk.	Our new paper using MTurk finds no evidence that artificial monitoring cues influence online donations to charity 	By contrast, the control variables of culture, age, sex and previous charity giving frequency did predict donations. This work supports the importance of cultural differences and enduring individual differences in prosocial behaviour and shows that a range of artificial monitoring cues do not reliably boost online charity donation on MTurk. None of the monitoring primes we tested had a significant effect on charitable giving.	[3.0, 4.0, 5.0, 5.0, 5.0]	Medicine	train	4.4	tweets	788976892560805888	<b>Reported finding:</b> Our new paper using MTurk finds no evidence that artificial monitoring cues influence online donations to charity <br><b>Paper finding:</b> This work supports the importance of cultural differences and enduring individual differences in prosocial behaviour and shows that a range of artificial monitoring cues do not reliably boost online charity donation on MTurk.
10.1073/pnas.1606526113	Medicine_458	For instance, it can take into account a whole range of factors that are decisive for hydrology, such as rain and snow volume, evaporation, groundwater and also the ways in which glaciers expand and experience changes in volume.	Modeling studies at a high spatiotemporal resolution and degree of process complexity are crucial to assess the impact of climate change on the hydrological balance of high-altitude catchments and to refine the projections of the coarser-scale models .	"New model also enables regional predictions

""What's new and unique about our model is that it can realistically illustrate many different processes,"" says Ragettli. For instance, it can take into account a whole range of factors that are decisive for hydrology, such as rain and snow volume, evaporation, groundwater and also the ways in which glaciers expand and experience changes in volume. This enables them to make precise predictions for how the water balance is likely to shift."	Given the multitude of control factors, often acting at relatively small scales, current projections of global glacier change models do not constrain the mechanisms underlying the variations in river flow from high-altitude catchments well . Modeling studies at a high spatiotemporal resolution and degree of process complexity are crucial to assess the impact of climate change on the hydrological balance of high-altitude catchments and to refine the projections of the coarser-scale models . Model construction and calibration benefited from extensive shortterm field campaigns, which allowed overcoming the problem of data scarcity typical of poorly accessible high-altitude regions.	[4.0, 4.0, 4.0, 4.0, 3.0]	Medicine	train	3.8	news	http://healthmedicinet.com/news/opposing-mountain-ranges/	<b>Reported finding:</b> For instance, it can take into account a whole range of factors that are decisive for hydrology, such as rain and snow volume, evaporation, groundwater and also the ways in which glaciers expand and experience changes in volume.<br><b>Paper finding:</b> Modeling studies at a high spatiotemporal resolution and degree of process complexity are crucial to assess the impact of climate change on the hydrological balance of high-altitude catchments and to refine the projections of the coarser-scale models .
10.1186/s12889-017-4672-2	Medicine_tweet_63	Using your mobile phone during #pregnancy is unlikely to cause adverse neurodevelopmental effects  #bmcpublichealth	Our unique findings do not support the hypothesis of adverse effects on children's language, communication and motor skills due to maternal cell phone use during gestation.	Using your mobile phone during #pregnancy is unlikely to cause adverse neurodevelopmental effects  #bmcpublichealth	These associations were confirmed by dose-response trends, even after excluding non-users. Our unique findings do not support the hypothesis of adverse effects on children's language, communication and motor skills due to maternal cell phone use during gestation. Nevertheless, in the Spanish study cell phone users had children who scored higher in the Bayley mental scale and in the Danish study there was a trend for lower risk for cognitive/language delay at 6 months [ .	[5.0, 5.0, 5.0, 5.0, 5.0]	Medicine	train	5.0	tweets	904972366790479876	<b>Reported finding:</b> Using your mobile phone during #pregnancy is unlikely to cause adverse neurodevelopmental effects  #bmcpublichealth<br><b>Paper finding:</b> Our unique findings do not support the hypothesis of adverse effects on children's language, communication and motor skills due to maternal cell phone use during gestation.
10.1016/j.psyneuen.2016.08.027	Medicine_tweet_42	Can women's cortisol levels predict their likelihood of getting #pregnant when having #IVF?  	Despite these potential limitations, the present study extends the available evidence for the role of cortisol on clinical pregnancy in IVF patients and provides the first evidence that elevated chronic cortisol levels are associated with a reduced likelihood of pregnancy.	Can women's cortisol levels predict their likelihood of getting #pregnant when having #IVF?  	It is also not clear how generalizable our results are to women trying to conceive naturally; also our findings extend only to clinical pregnancy. Despite these potential limitations, the present study extends the available evidence for the role of cortisol on clinical pregnancy in IVF patients and provides the first evidence that elevated chronic cortisol levels are associated with a reduced likelihood of pregnancy. Thus, further research is needed to not only corroborate these findings but also identify the pathways.	[4.0, 5.0, 3.0, 4.0]	Medicine	train	4.0	tweets	803233989997699072	<b>Reported finding:</b> Can women's cortisol levels predict their likelihood of getting #pregnant when having #IVF?  <br><b>Paper finding:</b> Despite these potential limitations, the present study extends the available evidence for the role of cortisol on clinical pregnancy in IVF patients and provides the first evidence that elevated chronic cortisol levels are associated with a reduced likelihood of pregnancy.
10.1093/eurpub/cky178	Medicine_tweet_244	"Our new paper shows link between cuts to public health budgets and falling vaccination rates in Italy 
 "	We estimated that each 1% reduction in real public health expenditure per-capita corresponded to a 0.5 percentage points reduction in MMR coverage.	"Our new paper shows link between cuts to public health budgets and falling vaccination rates in Italy 
 "	Our analysis suggests that austerity measures adopted in Italy contributed significantly to the resurgence of measles. We estimated that each 1% reduction in real public health expenditure per-capita corresponded to a 0.5 percentage points reduction in MMR coverage. In the worst affected regions, which faced up to 5% cuts, this would equate to a 2.5 percentage point fall in coverage.	[3.0, 5.0, 4.0, 4.0, 5.0]	Medicine	train	4.2	tweets	1039786038393270272	"<b>Reported finding:</b> Our new paper shows link between cuts to public health budgets and falling vaccination rates in Italy 
 <br><b>Paper finding:</b> We estimated that each 1% reduction in real public health expenditure per-capita corresponded to a 0.5 percentage points reduction in MMR coverage."
10.1007/s00421-011-2246-z	Medicine_228	In other words, it isn't testosterone levels that predict muscle gains, but how sensitive your muscles are to that testosterone.	Acute hormonal responses were correlated with gains in lean body mass (LBM), muscle fibre cross-sectional area (CSA) and leg press strength.	This meant their bodies were able to make better use of the testosterone that was available. In other words, it isn't testosterone levels that predict muscle gains, but how sensitive your muscles are to that testosterone. If you've got a powerful V8 engine but cheap tires, you're not going to be able to make full use of that power.	Acute hormonal responses were correlated with gains in lean body mass (LBM), muscle fibre cross-sectional area (CSA) and leg press strength. There were no significant correlations between the exercise-induced elevations (area under the curve-AUC) of GH, fT and IGF-1 and gains in LBM or leg press strength. Significant correlations were found for cortisol, usually assumed to be a hormone indicative of catabolic drive, AUC with change in LBM (r = 0.29, P \ 0.05) and type II fibre CSA (r = 0.35, P \ 0.01) as well as GH AUC and gain in fibre area (type I: r = 0.36, P = 0.006; type II: r = 0.28, P = 0.04, but not lean mass).	[1.0, 2.0, 5.0, 4.0]	Medicine	val	4.0	news	http://ct.moreover.com/?a=37808239538&p=1pl&v=1&x=AQl7ZSyfQjQzkZfNRuZIWA	<b>Reported finding:</b> In other words, it isn't testosterone levels that predict muscle gains, but how sensitive your muscles are to that testosterone.<br><b>Paper finding:</b> Acute hormonal responses were correlated with gains in lean body mass (LBM), muscle fibre cross-sectional area (CSA) and leg press strength.
10.1098/rsos.171782	Medicine_353	According to the team, this demonstrates that the first and fifth digits were not simply lost to evolution, but attached to their neighboring second and fourth digits.	Our proposed locations of the proximal metacarpals are confirmed by their carpal articulations, which are consistent with those of the pentadactyl Phenacodus.	"Fragments of the 'missing' digits can be found in the form of ridges on the backside of the splints."" According to the team, this demonstrates that the first and fifth digits were not simply lost to evolution, but attached to their neighboring second and fourth digits. ""With a distinct surface from the metacarpal, we know the splints on today's horses to be the remnants of the second and fourth digits,"" Professor Solounias said."	The splint metacarpals, previously interpreted as reduced digits II and IV, also contain remnants of digits I and V compressed as ridges onto the ventral surface. Our proposed locations of the proximal metacarpals are confirmed by their carpal articulations, which are consistent with those of the pentadactyl Phenacodus. The tridactyl equid Mesohippus shares the ventral ridges on the side digit bones, many of which appear to have a distinct fusion line, and exhibits a lesser degree of digit reduction than previously thought.	[4.0, 3.0, 3.0, 4.0]	Medicine	val	3.5	news	http://feedproxy.google.com/~r/BreakingScienceNews/~3/wxC9STBVDGc/new-theory-horse-evolution-05669.html	<b>Reported finding:</b> According to the team, this demonstrates that the first and fifth digits were not simply lost to evolution, but attached to their neighboring second and fourth digits.<br><b>Paper finding:</b> Our proposed locations of the proximal metacarpals are confirmed by their carpal articulations, which are consistent with those of the pentadactyl Phenacodus.
10.1038/nature12775	Medicine_503	"advertisement

The third site, with a lower binding affinity, allows the calcium ions to move into the cell."	This pore architecture suggests a conduction pathway involving transitions between two main states with one or two hydrated Ca 21 ions bound in the selectivity filter and supports a 'knock-off' mechanism of ion permeation through a stepwisebinding process.	"This role is supported by the second site inside the pore. advertisement

The third site, with a lower binding affinity, allows the calcium ions to move into the cell. The flow of ions is accelerated by having these three binding sites in sequence."	Our results reveal interactions of hydrated Ca 21 with two high-affinity Ca 21 -binding sites followed by a third lower-affinity site that would coordinate Ca 21 as it moves inward. This pore architecture suggests a conduction pathway involving transitions between two main states with one or two hydrated Ca 21 ions bound in the selectivity filter and supports a 'knock-off' mechanism of ion permeation through a stepwisebinding process. The multi-ion selectivity filter of our Ca V Ab model establishes a structural framework for understanding the mechanisms of ion selectivity and conductance by vertebrate Ca V channels.	[3.0, 3.0, 4.0, 4.0]	Medicine	train	3.5	news	http://www.sciencedaily.com/releases/2013/11/131124200508.htm?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sciencedaily+%28ScienceDaily%3A+Latest+Science+News%29	"<b>Reported finding:</b> advertisement

The third site, with a lower binding affinity, allows the calcium ions to move into the cell.<br><b>Paper finding:</b> This pore architecture suggests a conduction pathway involving transitions between two main states with one or two hydrated Ca 21 ions bound in the selectivity filter and supports a 'knock-off' mechanism of ion permeation through a stepwisebinding process."
10.1177/0141076815593403	Medicine_461	If the program is successful, these rates should fall over time, indicating that mammography screening is contributing effectively to reducing breast cancer mortality.	Our re-calculations of Swedish trial revealed that risks of breast cancer death were similar for cancers found during the intervention and the post-intervention periods, indicating that reductions in the risk of breast cancer death also applied to cancer cases diagnosed when screening (or absence of screening) was the same in both screening and control groups.	Early detection reduces the risk of being diagnosed with an advanced cancer that is often deadly. If the program is successful, these rates should fall over time, indicating that mammography screening is contributing effectively to reducing breast cancer mortality. Moreover, with increased screening, more rapid and more pronounced falls in breast cancer mortality would be expected in countries that implemented mammography screening program at end of the 1980s than in countries that implemented programs 10 to 15 years later.	The compensation argument invoked by Swedish trial investigators 6, is thus not tenable. Our re-calculations of Swedish trial revealed that risks of breast cancer death were similar for cancers found during the intervention and the post-intervention periods, indicating that reductions in the risk of breast cancer death also applied to cancer cases diagnosed when screening (or absence of screening) was the same in both screening and control groups. Such result is compatible with an effect of being allocated to the screening or to the control group on the risk of breast cancer death (allocation effect), but not with an effect of mammography screening (screening effect) on that risk.	[2.0, 4.0, 1.0, 3.0, 5.0]	Medicine	train	4.0	news	http://www.oncologynurseadvisor.com/benefits-of-mammography-may-be-statistically-overestimated/article/428234/	<b>Reported finding:</b> If the program is successful, these rates should fall over time, indicating that mammography screening is contributing effectively to reducing breast cancer mortality.<br><b>Paper finding:</b> Our re-calculations of Swedish trial revealed that risks of breast cancer death were similar for cancers found during the intervention and the post-intervention periods, indicating that reductions in the risk of breast cancer death also applied to cancer cases diagnosed when screening (or absence of screening) was the same in both screening and control groups.
10.1016/j.jpsychires.2013.06.014	Medicine_tweet_130	Prisoners in 10-week #yoga course experienced improved behavioural control &amp; decreased psychological distress: 	Participation in the yoga course significantly influenced positive affect as measured by the PANAS, F(1,86) ¼ 5.26, p ¼ 0.024.	Prisoners in 10-week #yoga course experienced improved behavioural control &amp; decreased psychological distress: 	The average time that participants in the yoga group spent practising yoga (outside of class) did not differ significantly when compared to the time spent by the control group doing other forms of exercise (167.1 AE 48.4 min vs. 241.76 AE 27.0 min, respectively), t(75) ¼ À1.46, p ¼ 0.15. Participation in the yoga course significantly influenced positive affect as measured by the PANAS, F(1,86) ¼ 5.26, p ¼ 0.024. Exploration of simple effects demonstrated that participants did not differ in positive affect at baseline, F(1,86) < 1, but at Time 2 the yoga group reported significantly higher positive affect than the control group, F(1,86) ¼ 6.33, p ¼ 0.014.	[4.0, 3.0, 4.0, 4.0]	Medicine	train	3.75	tweets	357523208028684288	<b>Reported finding:</b> Prisoners in 10-week #yoga course experienced improved behavioural control &amp; decreased psychological distress: <br><b>Paper finding:</b> Participation in the yoga course significantly influenced positive affect as measured by the PANAS, F(1,86) ¼ 5.26, p ¼ 0.024.
10.1016/j.jneb.2017.10.010	Medicine_tweet_161	"How mothers of kids w #obesity limit their intake of junk food.
Proud of this work with @username @username . @username "	The finding that mothers of children with obesity used more direct imperatives to restrict eating may have important implications for practice guidelines and future research.	"How mothers of kids w #obesity limit their intake of junk food.
Proud of this work with @username @username . @username "	In addition, mothers' behavior may have been influenced by knowledge that they were participating in a study about feeding behaviors. The finding that mothers of children with obesity used more direct imperatives to restrict eating may have important implications for practice guidelines and future research. Direct imperatives may have a healthy, adaptive role in approaches to feeding to prevent childhood obesity; they deserve careful consideration in future work.	[3.0, 5.0, 3.0, 4.0]	Medicine	train	3.75	tweets	942565180965359616	"<b>Reported finding:</b> How mothers of kids w #obesity limit their intake of junk food.
Proud of this work with @username @username . @username <br><b>Paper finding:</b> The finding that mothers of children with obesity used more direct imperatives to restrict eating may have important implications for practice guidelines and future research."
10.1001/jama.2018.20578	Medicine_tweet_120	"In @username  

Bottom line of this latest analysis calculates out as follows: For every 265 folks taking #aspirin for median 5 years, 1 #heartattack, #stroke or death is likely prevented &amp; for every 210 folks on aspirin, 1 serious bleeding event occurs"	In this meta-analysis, the use of aspirin in individuals without cardiovascular disease was associated with a lower risk of cardiovascular events and an increased risk of major bleeding.	"In @username  

Bottom line of this latest analysis calculates out as follows: For every 265 folks taking #aspirin for median 5 years, 1 #heartattack, #stroke or death is likely prevented &amp; for every 210 folks on aspirin, 1 serious bleeding event occurs"	19, 22 Increasing adoption of additional primary prevention strategies, such as risk factor modification and development of public health initiatives, may limit the applicability of earlier studies to current practice. In this meta-analysis, the use of aspirin in individuals without cardiovascular disease was associated with a lower risk of cardiovascular events and an increased risk of major bleeding. This information may inform discussions with patients about aspirin for primary prevention of cardiovascular events and bleeding.	[4.0, 2.0, 4.0, 4.0, 4.0]	Medicine	train	3.6	tweets	1087751911909089280	"<b>Reported finding:</b> In @username  

Bottom line of this latest analysis calculates out as follows: For every 265 folks taking #aspirin for median 5 years, 1 #heartattack, #stroke or death is likely prevented &amp; for every 210 folks on aspirin, 1 serious bleeding event occurs<br><b>Paper finding:</b> In this meta-analysis, the use of aspirin in individuals without cardiovascular disease was associated with a lower risk of cardiovascular events and an increased risk of major bleeding."
