id	text
Psychology_52_r$Psychology_tweet_3_p$Psychology_tweet_143_p$Psychology_26_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: An innovative brain imaging study has uncovered new evidence explaining why ToM deficiencies are present in ASD children. Published in Molecular Autism, the research reveals disruptions in the brain\'s circuitry involved in ToM at multiple levels compared to typical brain functioning. The findings provide valuable insight into understanding the functional makeup of a vital neural network that is critical for characterizing the social symptoms in individuals with ASD.""><b>Finding A:</b></span> Published in Molecular Autism, the research reveals disruptions in the brain\'s circuitry involved in ToM at multiple levels compared to typical brain functioning.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: However, maternal distress had a more negative impact on children who were aware of their origins. Conclusions: The absence of a gestational connection to the mother may be more problematic for children than the absence of a genetic link. When the mother\'s egg and father\'s sperm are used in IVF and the mother undergoes the pregnancy, the parents have both a genetic and gestational link to the child in the same way as parents of naturally conceived children.""><b>Finding B:</b></span> Conclusions: The absence of a gestational connection to the mother may be more problematic for children than the absence of a genetic link.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Results: We found that full body illusions were experienced by patients with chronic pain and further, that pain intensity was reduced by an average of 37% after illusion (synchronous) conditions. Conclusion: These findings add support to theories that high-level multisensory body representations can interact with homeostatic regulation and pain perception. Significance: Pain intensity in chronic pain patients was reduced by 37% by \'out of body\' illusions.""><b>Finding C:</b></span> Conclusion: These findings add support to theories that high-level multisensory body representations can interact with homeostatic regulation and pain perception.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The analysis showed that these functional connectivities underlie the relation between depressive problems and sleep quality. The researchers conclude that increased functional connectivity among these brain regions provides a neural basis for how depression is related to poor sleep quality. ""This study may also have implications for a deeper understanding of depression,"" adds professor Edmund Rolls.""><b>Finding D:</b></span> The researchers conclude that increased functional connectivity among these brain regions provides a neural basis for how depression is related to poor sleep quality."
Psychology_169_p$Psychology_431_p$Psychology_tweet_120_p$Psychology_498_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Although phonological processing improved in both the music training and active control groups, the enhancement was greater in adolescents who underwent music training. Thus, music training initiated as late as adolescence can enhance neural processing of sound and confer benefits for language skills. These results establish the potential for experience-driven brain plasticity during adolescence and demonstrate that in-school programs can engender these changes.""><b>Finding A:</b></span> Thus, music training initiated as late as adolescence can enhance neural processing of sound and confer benefits for language skills.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Our results nevertheless indicated that the endorsement of higher depressive symptoms and sleep disturbances yielded greatest risk for death by suicide. This demonstrates the importance of assessing disturbed sleep in the presence of other, well-established and robust risk factors for suicide. The present study contributes to the extant literature in several ways.""><b>Finding B:</b></span> This demonstrates the importance of assessing disturbed sleep in the presence of other, well-established and robust risk factors for suicide.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The critical interaction term was significant for all three assessed outcomes (all ps < .05). Simple slope analyses indicated that high-SOI participants who had casual sex over the academic year had higher self-esteem (B ¼ 0.14, SE ¼ 0.06, p ¼ .025) and marginally lower depression (B ¼ À0.12, SE ¼ 0.07, p ¼ .091) and anxiety (B ¼ À0.11, SE ¼ 0.06, p ¼ .086) than high-SOI participants who did not have casual sex (Figure 3) . Among low-SOI participants, those who had casual sex did not differ significantly from those who did not have casual sex on self-esteem (B ¼ À0.10, SE ¼ 0.07, p ¼ .168), depression (B ¼ 0.13, SE ¼ 0.08, p ¼ .104), or anxiety (B ¼ 0.11, SE ¼ 0.07, p ¼ .130).""><b>Finding C:</b></span> Simple slope analyses indicated that high-SOI participants who had casual sex over the academic year had higher self-esteem (B ¼ 0.14, SE ¼ 0.06, p ¼ .025) and marginally lower depression (B ¼ À0.12, SE ¼ 0.07, p ¼ .091) and anxiety (B ¼ À0.11, SE ¼ 0.06, p ¼ .086) than high-SOI participants who did not have casual sex (Figure 3) .<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Specifically, independent regression analysis for each participant in the no-gum and chewing-gum groups provides an estimate for their gradients of vigilance decline across epochs. The proposition is supported if the gradient of decline for the no-gum group is significantly steeper than that for the chewing-gum group. The computed gradients of decline (see Figure 2) were compared via an independent samples t-test and, consistent with the proposition, the gradient of decline for the no-gum group exceeded that for the chewing-gum group, (t(38)=3.99, p< .001: regression means = -0.32 and -0.06, for the no-gum and chewing-gum group, respectively).""><b>Finding D:</b></span> The proposition is supported if the gradient of decline for the no-gum group is significantly steeper than that for the chewing-gum group."
Psychology_293_p$Psychology_tweet_73_p$Psychology_214_p$Psychology_441_r	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This provides evidence that the 39 functional connectivity links may account for this proportion of the relation of poor sleep quality on depressive problems. We found that all 39 links significantly mediated the relationship between the PSQI sleep quality and the depressive problem score (using FDR correction, p<0.05, Table S4 ). In the reverse direction, only 2 links significantly mediated effects of sleep quality on depressive problems with FDR correction.""><b>Finding A:</b></span> We found that all 39 links significantly mediated the relationship between the PSQI sleep quality and the depressive problem score (using FDR correction, p<0.05, Table S4 ).<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: More African Americans endorsed experiencing corporal punishment ""always,"" relative to Hispanic participants, c 2 [1] = 3.96, P < .05, but this difference did not emerge between African American and white participants, c 2 [1] = 1.51, P = .22. A significant positive association emerged for the association between corporal punishment and physical perpetration of dating violence, with an OR of 1.30 (95% CI 1.07-1.59). In the multivariate analysis, controlling for sex, ethnicity, age, parental education, yearly alcohol use, as well as child physical abuse, corporal punishment remained a significant and robust predictor of perpetration of dating violence (aOR 1.29, 95% CI 1.02-1.62; Table III) .""><b>Finding B:</b></span> A significant positive association emerged for the association between corporal punishment and physical perpetration of dating violence, with an OR of 1.30 (95% CI 1.07-1.59).<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Conclusions. The findings extend previous research in showing that the eye-closure instruction can still be effective when witnesses are interviewed repeatedly, and that it can facilitate the elicitation of new information. Thus, the eye-closure instruction constitutes a simple and time-efficient interview tool for police interviewers.""><b>Finding C:</b></span> The findings extend previous research in showing that the eye-closure instruction can still be effective when witnesses are interviewed repeatedly, and that it can facilitate the elicitation of new information.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Interestingly, the study also showed that autonomy supportive approaches benefit employees irrespective of national culture--it is not just the way we like things to be in the West. But perhaps the most important aspect of the study was that it showed how autonomy support leads to positive outcomes in employees. The study suggests it helps employees satisfy three basic psychological needs--for autonomy, competence, and relatedness.""><b>Finding D:</b></span> But perhaps the most important aspect of the study was that it showed how autonomy support leads to positive outcomes in employees."
Psychology_49_p$Psychology_144_r$Psychology_tweet_154_r$Psychology_89_r	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Results: In Jilin City, 77 cases of autism were identified from a total population of 7258, equating to a prevalence of 108 per 10,000 (95% confidence interval (CI) 89, 130). In Shenzhen City: 21,420 children were screened and 35 cases of autism were identified, resulting in a mainstream prevalence of 42 per 10,000 (95% CI 20-89). In Jiamusi City, 16,358 children were screened, with 10 autism cases being identified, with a mainstream prevalence of 19 per 10,000 (95% CI 10-38).""><b>Finding A:</b></span> In Shenzhen City: 21,420 children were screened and 35 cases of autism were identified, resulting in a mainstream prevalence of 42 per 10,000 (95% CI 20-89).<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Understanding how black gay and bisexual men are able to remain negative -- despite being constantly labeled ""high risk"" for or ""vulnerable"" to HIV by public health researchers and health care providers alike -- might provide us a roadmap for how to achieve better health outcomes and ultimately end the AIDS epidemic. It found that many participants attributed their ability to stay HIV negative to a strong sense of religious and spiritual identity, social support from friends and family, and social engagement with other HIV-negative black MSM in safe spaces. The study noted the need to provide safe social spaces for black gay and bisexual men to engage around HIV prevention and the need to incorporate HIV prevention messages into religious/spiritual contexts.""><b>Finding B:</b></span> It found that many participants attributed their ability to stay HIV negative to a strong sense of religious and spiritual identity, social support from friends and family, and social engagement with other HIV-negative black MSM in safe spaces.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: @username The circumcision, #acetaminophen &amp; autism studies:   (Circumcision is associated w/ autism &amp; ADHD only after Danish guidelines suggest Tylenol use-boys &lt;5yrs only) Animal model  Efficacy? ""><b>Finding C:</b></span> @username The circumcision, #acetaminophen &amp; autism studies:   (Circumcision is associated w/ autism &amp; ADHD only after Danish guidelines suggest Tylenol use-boys &lt;5yrs only) Animal model  Efficacy? <br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Of the 758 young adults recruited for the study, 61 percent were female. In total,19 percent of the young volunteers involved in the study reported that they had been physically abusive to a partner during a dating relationship and 68 percent of the volunteers reported to experiencing corporal punishment as children. There was a positive relationship between corporal punishment and physical violence during a romantic relationship.""><b>Finding D:</b></span> In total,19 percent of the young volunteers involved in the study reported that they had been physically abusive to a partner during a dating relationship and 68 percent of the volunteers reported to experiencing corporal punishment as children."
Psychology_60_r$Psychology_232_p$Psychology_tweet_230_r$Psychology_tweet_156_p	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In Jilin City, from a total population of 7,258, the team identified 77 cases of autism, equating to a prevalence of 108 per 10,000, very similar to that found in the West. In Shenzhen and Jiamusi cities, only data for children in mainstream education was available; in Shenzhen City, 42 out of every 10,000 children in mainstream education had autism, and in Jiamusi City this figure was 19 per 10,000. In all three cities, the researchers identified new cases of autism in mainstream schools, confirming that there is under-diagnosis of autism in China.""><b>Finding A:</b></span> In Shenzhen and Jiamusi cities, only data for children in mainstream education was available; in Shenzhen City, 42 out of every 10,000 children in mainstream education had autism, and in Jiamusi City this figure was 19 per 10,000.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Reassuringly, 6 out of 99 ASD diagnoses (97%) in children born 1990-1999 and recorded in the Danish Psychiatric Central Register, the source of psychiatric data in the National Patient Register, were confirmed upon medical chart review. and describe feelings, and our findings suggest that circumcision may somehow trigger the development of ASD in a small fraction of young boys. These findings obviously do not prove the suggested associations.""><b>Finding B:</b></span> and describe feelings, and our findings suggest that circumcision may somehow trigger the development of ASD in a small fraction of young boys.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: It\'s not really manspreading. Expansive posture increases desirability consistent across gender. @username  ""><b>Finding C:</b></span> It\'s not really manspreading. Expansive posture increases desirability consistent across gender. @username  <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: When considered simultaneously, gestational age and mother\'s marital status were no longer independent ASD risk factors. With 57 ASD cases in ritually circumcised boys and 4929 ASD cases in intact boys, the overall ASD risk in the age interval 0-9 years was 46% increased in ritually circumcised boys (HR ¼ 1.46; 95% CI: 1.11-1.93). This was due to noticeably increased ASD risk in the first 0-4 years of life (HR ¼ 1.80; 95% CI: 1.25-2.60), but not in the 5-9 years age interval (HR ¼ 1.15; 95% CI: 0.75-1.77).""><b>Finding D:</b></span> With 57 ASD cases in ritually circumcised boys and 4929 ASD cases in intact boys, the overall ASD risk in the age interval 0-9 years was 46% increased in ritually circumcised boys (HR ¼ 1.46; 95% CI: 1.11-1.93)."
Psychology_20_p$Psychology_tweet_0_r$Psychology_229_p$Psychology_tweet_45_r	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The Depressive Problems score was positively correlated with poor sleep quality (r = 0.371; P < .001). A total of 162 functional connectivity links involving areas associated with sleep, such as the precuneus, anterior cingulate cortex, and the lateral orbitofrontal cortex, were identified. Of these links, 39 were also associated with the Depressive Problems scores.""><b>Finding A:</b></span> A total of 162 functional connectivity links involving areas associated with sleep, such as the precuneus, anterior cingulate cortex, and the lateral orbitofrontal cortex, were identified.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Lag in maturation of the brain’s intrinsic functional architecture in ADHD  ""><b>Finding B:</b></span> Lag in maturation of the brain’s intrinsic functional architecture in ADHD  <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Change in memory accuracy also did not differ when probed after a nap compared to the change in memory accuracy after an interval awake. However, when memory was probed again following overnight sleep, the change in memory accuracy was greater if the child napped the previous day. Greater nap slow wave activity was associated with greater memory decay during the nap.""><b>Finding C:</b></span> However, when memory was probed again following overnight sleep, the change in memory accuracy was greater if the child napped the previous day.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Immune dysfunction in autism. Pathophysiological pathways. ""><b>Finding D:</b></span> Immune dysfunction in autism. Pathophysiological pathways. "
Psychology_19_r$Psychology_342_r$Psychology_tweet_195_r$Psychology_198_p	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The researchers, who followed the boys up to the age of nine, found that almost 5,000 cases of ASD were diagnosed. The study\'s findings showed that, regardless of cultural background, circumcised boys may run a greater risk of developing ASD. The researchers noted they also made an unexpected observation of an increased risk of hyperactivity disorder among circumcised boys in non-Muslim families.""><b>Finding A:</b></span> The study\'s findings showed that, regardless of cultural background, circumcised boys may run a greater risk of developing ASD.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: To do this, they presented children ages approximately three to five years (34-64 months) with faces paired with mean or nice word descriptions, but they saw no significant main effects of emotional valence on recognition memory. Change in memory accuracy also did not differ when tested after a nap compared to the change in memory accuracy after an interval awake, they report. However, when memory was tested again following overnight sleep, the change in memory accuracy was greater if the child had napped the previous day.""><b>Finding B:</b></span> Change in memory accuracy also did not differ when tested after a nap compared to the change in memory accuracy after an interval awake, they report.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: How sugary drink options are presented influence consumption. #psychology #science ""><b>Finding C:</b></span> How sugary drink options are presented influence consumption. #psychology #science <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: These data provide the first evidence for the causal involvement of the insula region in some of the cognitions characteristic of gambling behavior. Here, insula patients distributed their choices between the two color options, and showed no apparent differences in basic \'stickiness\' or self-reported confidence, but they deviated from the other groups in that they did not show a gambler\'s fallacy bias. An intriguing feature is that the averaged data for the insula group displayed modest positive recency in their roulette color choice (Fig.""><b>Finding D:</b></span> Here, insula patients distributed their choices between the two color options, and showed no apparent differences in basic \'stickiness\' or self-reported confidence, but they deviated from the other groups in that they did not show a gambler\'s fallacy bias."
Psychology_444_p$Psychology_tweet_92_r$Psychology_468_r$Psychology_123_r	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Of note, PF is not due to worse recovery from the effects of IFN-α treatment per se, since the changes in clinical symptoms over the sixmonths post-treatment reveal a similar rate of recovery in both the PF and the RF groups. Our study confirms and extends findings from previous longitudinal studies of post-infective fatigue syndrome, which have observed greater fatigue at initial presentation to clinics, around four weeks post-infection, in those who would go on to experience persistent fatigue VollmerConna et al., 2007) . Interestingly, by adding a \'baseline\' assessment before IFN-α (i.e., equivalent to a hitherto unavailable fatigue measurement before the infection), our study shows that pre-treatment levels of fatigue are not a good predictor of the development of CFS in response to an immune challenge.""><b>Finding A:</b></span> Our study confirms and extends findings from previous longitudinal studies of post-infective fatigue syndrome, which have observed greater fatigue at initial presentation to clinics, around four weeks post-infection, in those who would go on to experience persistent fatigue VollmerConna et al., 2007) .<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: A new study shows that Circumcision more than doubles the risk of autism... ""><b>Finding B:</b></span> A new study shows that Circumcision more than doubles the risk of autism... <br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: iStock On one level, that\'s evidence that gender stereotypes are alive and well and living in our offices. Across the board, we seem to perceive leaders as more charismatic when they fit with our gendered expectations. Just as we expect leaders of hierarchies to exhibit traits we associate with men, we expect leaders of more cohesive networks to ""strive for intimacy and solidarity"" -- traits we tacitly associate with women.""><b>Finding C:</b></span> Across the board, we seem to perceive leaders as more charismatic when they fit with our gendered expectations.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: By the time these ""cool"" kids turned 23, many of them were having problems with criminal behavior and alcohol and marijuana use -- significantly more than the other subjects in the study, who were not ranked in the ""cool"" category at the study\'s onset. The researchers conclude with this scary notion:\n\n""The findings support the proposition that early adolescent attempts to gain status via pseudomature behavior are not simply passing annoyances of this developmental stage, but rather may signal movement down a problematic pathway and away from progress toward real psychosocial competence."" In other words, if you\'re acting extreme to look cool, chances are good that you might be the only one who thinks so.""><b>Finding D:</b></span> The researchers conclude with this scary notion:\n\n""The findings support the proposition that early adolescent attempts to gain status via pseudomature behavior are not simply passing annoyances of this developmental stage, but rather may signal movement down a problematic pathway and away from progress toward real psychosocial competence."""
Psychology_594_r$Psychology_tweet_108_p$Psychology_tweet_126_r$Psychology_239_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: There was, however, a difference in the quality of the foods added to their carts. Hungry shoppers bought more high-calorie foods, many of which were processed snacks and candy. Satiated shoppers tended towards lower-calorie foods such as fruits and fresh vegetables.""><b>Finding A:</b></span> Hungry shoppers bought more high-calorie foods, many of which were processed snacks and candy.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Four additional experiments (n = 2,737) reveal that allowing viewers to see both regular speed and slow motion replay mitigates the bias, but does not eliminate it. We conclude that an empirical understanding of the effect of slow motion on mental state attribution should inform the life-or-death decisions that are currently based on tacit assumptions about the objectivity of human perception. This slow motion intentionality bias occurred, in part, because slow motion video caused participants to feel like the actor had more time to act, even when they knew how much clock time had actually elapsed.""><b>Finding B:</b></span> We conclude that an empirical understanding of the effect of slow motion on mental state attribution should inform the life-or-death decisions that are currently based on tacit assumptions about the objectivity of human perception.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Role of touch in regulating inter-partner physiological coupling during #empathy for #pain  MT @username ""><b>Finding C:</b></span> Role of touch in regulating inter-partner physiological coupling during #empathy for #pain  MT @username <br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""The ad has to be plausible to the consumer for it have any effect,"" Reczek said. While the advertising industry has been reluctant to tout its use of targeted ads because of privacy concerns, this research suggests there may be benefits for companies that indicate to consumers that they are sending ads meant specifically for them. ""If you\'re a person who goes out hiking occasionally and you see a behaviorally targeted ad for hiking boots that suggests you\'re rugged and outdoorsy, our results suggest you will feel more outdoorsy and then be more likely to buy that product,"" Reczek said.""><b>Finding D:</b></span> While the advertising industry has been reluctant to tout its use of targeted ads because of privacy concerns, this research suggests there may be benefits for companies that indicate to consumers that they are sending ads meant specifically for them."
Psychology_tweet_120_r$Psychology_119_p$Psychology_tweet_183_r$Psychology_tweet_172_p	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Thosewho were sociosexually unrestricted reported lower stress and greater overall emotional health after casual sex \xa0""><b>Finding A:</b></span> Thosewho were sociosexually unrestricted reported lower stress and greater overall emotional health after casual sex \xa0<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Participants in the demographically targeted condition recognized an implied label marginally more than those in the nontargeted condition (F(1, 185) ¼ 3.06, p ¼ .08, g 2 ¼ .02). Thus, as expected, consumers in the behaviorally targeted ad condition recognized that the ad implied a social label to a greater extent than those in the other conditions. An ANOVA on purchase intentions for the restaurant Groupon revealed a significant difference between the conditions (F(2, 185) ¼ 3.81, p < .05, g 2 ¼ .04).""><b>Finding B:</b></span> Thus, as expected, consumers in the behaviorally targeted ad condition recognized that the ad implied a social label to a greater extent than those in the other conditions.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Quality better than quantity for adolescent friendships (£)  by @username Study here ""><b>Finding C:</b></span> Quality better than quantity for adolescent friendships (£)  by @username Study here <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Second, the fact that display condition did not affect the duration of gaze on the subject noun suggests that our manipulation did not dramatically affect the initial reading process. Third, the fact that subjects were much less likely to make a regression in the trailing-mask condition than in the normal-reading condition suggests that readers do have control over their eye movement behavior and adapt to conditions such as the trailing-mask manipulation. Finally, and most important, our data showing the relationship between regressions and reading comprehension are the most compelling evidence suggesting that reading without the ability to reread parts of the text, when necessary, decreases comprehension accuracy.""><b>Finding D:</b></span> Third, the fact that subjects were much less likely to make a regression in the trailing-mask condition than in the normal-reading condition suggests that readers do have control over their eye movement behavior and adapt to conditions such as the trailing-mask manipulation."
Psychology_tweet_5_r$Psychology_275_p$Psychology_9_r$Psychology_322_p	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: My first, first author paper for my PhD 💃🎉🎊\n\nLooking at the association between psychotic experiences (PE) &amp; suicide. PE are important risk markers for future suicidal thoughts and behaviour. In future, let\'s ask about them! \n\n ""><b>Finding A:</b></span> My first, first author paper for my PhD 💃🎉🎊\n\nLooking at the association between psychotic experiences (PE) &amp; suicide. PE are important risk markers for future suicidal thoughts and behaviour. In future, let\'s ask about them! \n\n <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: , and this effect was not present when the order of the mediators was reversed (b ¼ .0046, SE ¼ .02, 95% CI, À.0297 to .0607). The results of study 3 replicate previous results by showing that ads identified as behaviorally targeted can affect consumer self-perceptions and hence behavior. Specifically, consumers receiving a behaviorally targeted ad for an environmentally friendly ""green"" product viewed themselves as possessing stronger green consumption values.""><b>Finding B:</b></span> The results of study 3 replicate previous results by showing that ads identified as behaviorally targeted can affect consumer self-perceptions and hence behavior.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Risk was particularly high for infantile autism before the age of five, at least in epidemiology. The researchers say that the pain associated with circumcision in very young babies is likely to be more severe during the operation and post-operatively. ""Given the widespread practice of non-therapeutic circumcision in infancy and childhood around the world, our findings should prompt other researchers to examine the possibility that circumcision trauma in infancy or early childhood might carry an increased risk of serious neurodevelopmental and psychological consequences.""""><b>Finding C:</b></span> The researchers say that the pain associated with circumcision in very young babies is likely to be more severe during the operation and post-operatively.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Restricting to probable AD (n 5 522) resulted in similar estimates for recent ( For all-cause dementia, glaucoma risks were attenuated though still non-null for recent diagnosis. Recent and established AMD and DR were associated with allcause dementia, and risks for DR were much larger (Supplementary Table 1 ). Models with non-AD dementia that treated AD as a competing risk confirmed the expected strong relationship between DR and non-AD dementia (Supplementary Table 1 ).""><b>Finding D:</b></span> Recent and established AMD and DR were associated with allcause dementia, and risks for DR were much larger (Supplementary Table 1 )."
Psychology_426_p$Psychology_25_r$Psychology_tweet_6_p$Psychology_tweet_25_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The most important reason for the reproducibility of behavioral genetic results is that genetic effect sizes are large. Heritability estimates for behavioral traits, typically between 30% and 50%, are by far the largest effect sizes in psychological science. In retrospect, it is amazing that inherited DNA differences can work their way through the complexities of pathways from genes to brain to behavior and end up accounting for so much of the variance of complex psychological traits.""><b>Finding A:</b></span> Heritability estimates for behavioral traits, typically between 30% and 50%, are by far the largest effect sizes in psychological science.<br><span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In the brains of those living with depressive problems, they discovered a strong connection between the dorsolateral prefrontal cortex (associated with short-term memory), the precuneus (associated with the self), and the lateral orbitofrontal cortex (associated with negative emotion). The analysis showed that these functional connectivities underlie the relation between depressive problems and sleep quality. The researchers conclude that increased functional connectivity among these brain regions provides a neural basis for how depression is related to poor sleep quality.""><b>Finding B:</b></span> The analysis showed that these functional connectivities underlie the relation between depressive problems and sleep quality.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Specifically, we found that labels that are unconnected to prior behavior (i.e., inconsistent with consumers\' a priori interest in trait-related products) do not prompt adjustments to self-perceptions and affect behavior; low levels of accuracy yield no effect, whereas moderate to high levels of accuracy produce social labeling effects. The results further indicate that while consumers recognize even inaccurate behaviorally targeted ads as implied social labels, it is accuracy (i.e., the match between this prior behavior and the implied label) that determines whether this label is perceived to be relevant to the self, leading to adjustments in self-perceptions that play a mediating role in subsequent trait-related behavior. Importantly, however, we find that adjustments in consumer self-perceptions in response to behaviorally targeted advertisements depend on the plausibility of the connection between the label and past behavior.""><b>Finding C:</b></span> The results further indicate that while consumers recognize even inaccurate behaviorally targeted ads as implied social labels, it is accuracy (i.e., the match between this prior behavior and the implied label) that determines whether this label is perceived to be relevant to the self, leading to adjustments in self-perceptions that play a mediating role in subsequent trait-related behavior.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Considering the broadest category of any psychiatric diagnosis (ICD-10-DCR codes F00-F99) as the outcome of interest, the offspring of the youngest mothers were at the highest risk for any mental disorders. Compared with the offspring of mothers aged 25 to 29 years, the offspring of mothers aged 12 to 19 years had a 51% increased risk of having a mental disorder (IRR, 1.51 [95% CI, 1.48-1.54]). No significantly increased risk for the offspring of older mothers was found.""><b>Finding D:</b></span> Compared with the offspring of mothers aged 25 to 29 years, the offspring of mothers aged 12 to 19 years had a 51% increased risk of having a mental disorder (IRR, 1.51 [95% CI, 1.48-1.54])."
